id,genres,keywords,name,platforms,slug,summary,total_rating,total_rating_count,game_type,game_status,cover_url
19114,"['Platform', 'Adventure']","[391, 2387, 3540, 3934]",Spider-Man,"[21, 6, 8]",spider-man--1,"Developed by Treyarch and published by Activision, the game has you playing as Spider-Man in the events of the movie while also adding new enemies like the Shocker and Vulture. The gameplay consists of successive levels where you need to defeat thugs with your fists and web and save someone/something from multiple sources of danger until you reach the boss of the section. You either fight in enclosed environments or swing around New-York City in ""aerial"" sequences.",70.90394511040613,156,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p17.jpg
134072,"['Shooter', 'Adventure', 'Indie']",[962],Bright Memory,"[169, 6]",bright-memory,"Bright Memory is a lightning-fast fusion of the FPS and action genres, created by one-man development studio FYQD using Unreal Engine. Combine a wide variety of skills and abilities to unleash dazzling combo attacks. SRO (Supernatural Science Research Organization) agent Shelia's adventure is about to begin.",58.58551273259213,45,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co26z5.jpg
109970,"['Role-playing (RPG)', 'Strategy', 'Tactical']","[77, 250, 416, 546, 1332, 24692]",Endless Dungeon,"[169, 48, 6, 167, 49, 130]",endless-dungeon,"Endless Dungeon is a Rogue-lite Tactical Action game, set in the award-winning Endless universe. Recruit a team of shipwrecked heroes, plunge into a long-abandoned space station, and protect your crystal against never-ending waves of monsters… or die trying, get reloaded, and try again.",75.29874000756163,11,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2mgb.jpg
9141,"['Fighting', 'Arcade']","[61, 78, 488, 2153, 4286, 4891, 4942, 5287, 5398, 5783, 6221, 6383, 6493, 6504, 6537, 7481, 9404, 11895, 13295]",Guilty Gear X,"[52, 6, 23, 8]",guilty-gear-x,"Guilty Gear X is the sequel to 1998's Guilty Gear, a 2D fighting game for the Sony PlayStation that became extremely popular in Japan. Featuring beautiful hand-drawn artwork and animation, as well as balanced, fun, high-energy gameplay, Guilty Gear X aspires to be the king of 2D fighters.

The goal in Guilty Gear X is simple: get your opponent's Life Bar down to zero within the allotted time to win. Winning a round nets you a point; getting two points will win you the match. There are 14 different characters to choose from, each with their own personal style and moves. There might even be some hidden ones, too...",77.18321119554476,27,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2vu3.jpg
5073,['Adventure'],"[514, 558, 1286, 1293, 1440, 3486, 4138, 4142, 4359, 4731, 5814, 23933]",Night at the Museum: Battle of the Smithsonian - The Video Game,"[5, 6, 12]",night-at-the-museum-battle-of-the-smithsonian-the-video-game,"Get ready for a story so epic it could only unfold in the corridors of the world's largest museum--the Smithsonian Institution. Museum guard-turned entrepreneur Larry Daley discovers that his favorite exhibits, and some of his best friends, from New York's Natural History Museum are being shipped off to the archives at the Smithsonian. Larry gets a distress call from the miniature cowboy, Jedediah, reporting that Egyptian ruler Kahmunrah and a trio of heinous henchmen--namely Ivan the Terrible, Napoleon and Al Capone--are plotting to take over the museum, then the world. Speeding to the nation's capitol, Larry is clearly in over his head. But with some impressive new pals, including the irrepressible Amelia Earhart, along with familiar friends Teddy Roosevelt and Octavius, Larry will stop at nothing to restore the Smithsonian before dawn.",57.5,4,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2d6m.jpg
17521,"['Simulator', 'Strategy']","[1158, 1494, 2177, 4134, 4138, 5657, 17747, 49306, 49307]",The Happy Hereafter,[6],the-happy-hereafter,"Welcome to The Happy Hereafter, a casual sim in which you guide the newly dead as they build an afterlife for themselves and their fellow lost souls. Possessing uncanny management skills, you'll control a legion of zany characters as they arrive at their eternal destination and settle in. There will be no rest for the wickedly funny as you put them to work building houses, harvesting resources and earning money to build a village to rival Paradise. Explore weird but wonderful landscapes, discover cleverly hidden secrets, and complete dozens of challenging missions in your quest to create a little slice of Heaven in the underworld.",60.0,3,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co43u3.jpg
11453,['Role-playing (RPG)'],"[16, 57, 61, 78, 103, 226, 236, 415, 488, 497, 521, 558, 826, 977, 1033, 1105, 1186, 1193, 1209, 1289, 1313, 1523, 1669, 1675, 1833, 1834, 2071, 2199, 2377, 2399, 3486, 4134, 4162, 4248, 4284, 4313, 4359, 4388, 4406, 4468, 4477, 4497, 4541, 4613, 4709, 4710, 4725, 4759, 4787, 4850, 4855, 4867, 4891, 4970, 4974, 4984, 5142, 5328, 5355, 5397, 5399, 5400, 5599, 6064, 6295, 6391, 6461, 6642, 6716, 7016, 7221, 7348, 7560, 9331, 9339, 9357, 9637, 9843, 10804, 23856, 25963, 29745, 30239]",Persona 2: Innocent Sin,[7],persona-2-innocent-sin,"Persona 2: Innocent Sin is a Japanese role-playing video game developed and released by Atlus It is the second entry in the Persona series and acts as a sequel to the original Persona. The original version was not localized for western territories, but the PSP version was released in North America and Europe under the title Shin Megami Tensei: Persona 2: Innocent Sin. Innocent Sin takes place in the fictional Sumaru City, focusing on a group of high school students from Seven Sisters High School. The main protagonist, Tatsuya Suou, and a group of friends must confront a villainous figure called the Joker, who is causing the spread of reality-warping rumors through the city. The group are aided in their quest by their Personas, personified aspects of their personalities. The gameplay features turn-based battle gameplay, where characters use their Personas in battle against demons, and a separate Rumor system, where rumors spread around the city can influence events in the characters' favor.",74.43165577080883,71,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co898j.jpg
16927,"['Simulator', 'Sport']","[30, 171, 1980]",The Golf Club,"[48, 6, 49]",the-golf-club,"The Golf Club is a visually stunning golf simulation that features procedurally generated courses, a fully featured course editor, asynchronous online play and outstanding gameplay. Create and share courses with your friends and compete with both friends and rivals in this fresh take on golf.",68.75,4,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co39w5.jpg
44878,"['Shooter', 'Arcade']","[78, 166, 962, 1495, 2543, 2958, 4134, 4372, 5328, 12708]",Harmful Park,"[9, 7, 38]",harmful-park,"Harmful Park was only released on the Playstation in Japan by a small company named Sky Think Systems. It's your standard 2D side-scrolling shooter, except set in a bizarre amusement park. As the (relatively lengthy) introduction tells you, an evil scientist has taken over Heartful Park and is using it for nefarious purposes. One of his colleagues aims to stop him, but she's old to do it herself. So, she commands her two slacker daughters to save the day, equipping them with some kind of flying motorcycle armed to the teeth with strange weapons.",73.86934673366835,7,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co4l2x.jpg
213029,"['Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']","[509, 2228, 2426, 38116]",Cryptmaster,"[169, 48, 6, 167, 49]",cryptmaster,"Say anything in this bizarre dungeon adventure where words control everything. Fill in the blanks with text or voice to uncover lost abilities, solve strange quests, and play unexpected mini-games. Use your words to conquer the crypt and unleash a whole new kind of ""spell casting!""",81.18883471016196,17,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co86np.jpg
44837,['Shooter'],"[166, 844, 2152, 2543, 2958, 4134, 4372, 5328, 12708]",Sonic Wings Special,"[9, 34, 32, 7, 38]",sonic-wings-special,"Sonic Wings Special is a 1996 vertical-scrolling shoot 'em up that combines the features in Sonic Wings, Sonic Wings 2, and Sonic Wings 3.

It was ported to arcade as Sonic Wings Limited.

The home console version adds new characters and endings, new bosses, updated graphics and unlockable planes. There are also Time Attack and 2-player modes. The game uses a branching stage system, so it is impossible to see all levels in one sitting. There is a total of 14 playable characters and many different endings (some of which are reused from previous games in the series). Overall the game has a comic feel.

As of Summer 2012, the Android version of Sonic Wings Special has only 4 playable characters with 4 endings and 9 stages. However, the publisher is planning to add further elements of the original version.",72.20512384836101,8,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co4sqy.jpg
250531,['Strategy'],,Total War: Pharaoh,"[6, 14]",total-war-pharaoh,"Total War: Pharaoh features a choice of eight faction leaders from three rich cultural hubs, with unique playstyles and diverse unit rosters. Whether you’re charming the courts as a peerless diplomat, charging into battle as an unwavering commander or causing chaos as a fearless warlord, become a leader that history will remember.",59.45419049346236,7,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co6jdb.jpg
6976,"[""Hack and slash/Beat 'em up"", 'Adventure']","[78, 982, 2806, 4282, 5498, 5783]",Dynasty Warriors 8,"[9, 12]",dynasty-warriors-8,"The main mode in this latest installment in the Dynasty Warriors series is Story Mode, which follows the stories of the kingdoms of Wei, Wu, Shu, and Jin.
This completely new story includes new episodes with all-new characters and takes an ever deeper look at the drama that unfolds in the Romance of the Three Kingdoms compared to previous titles in the series.
There are also new ""What If?"" scenarios that take a look at what could have happened if famous characters of the time period had lived on to fight another day.",70.8506493834511,24,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co45uz.jpg
48929,"['Platform', ""Hack and slash/Beat 'em up""]","[61, 164, 167, 558, 1440, 1821, 2152, 2155, 3182, 3486, 3831, 4405, 4544, 4709, 4891, 4903, 5029, 5587, 6137, 6295, 6493, 7309, 9931, 30703]",Ninja Gaiden Shadow,[33],ninja-gaiden-shadow,"When a madman threatens to take over the entire world, our beloved hero Ryu must travel the globe to get to New York. Once he gets there, there are hazards and enemies hiding in each and every nook and cranny. If you think the ""Big Apple"" is dangerous in real life, you'll be amazed at the depths of evil employed by the big-city villains in this escapade. You'll have to hack, slash, and kick your way through the streets and all the way to one of the most dangerous bosses in videogame history. Another installment in the ongoing Ninja Gaiden series, Ninja Gaiden Shadow boasts intense graphics, a great storyline, and smooth gameplay. The world could really use a hero, and if you've got the skills and know-how, you could be it.",60.10265221532965,13,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co404u.jpg
6077,"['Shooter', 'Arcade']","[19, 166, 911, 2152, 3486, 3831, 4967, 5722, 7113, 49306]",1941: Counter Attack,"[52, 128]",1941-counter-attack,"The year: 1941. The place: 20,000 feet in the air over the North Atlantic. Lightning flashes across the skies of war-torn Europe. Your mission: beat back the imperial forces before they can use their new weapon!

In 1941: Counter Attack, the goal is to shoot down enemy airplanes and collect weapon power-ups. It is the prequel to 1942, and the third game in the 19XX series.",64.43125845621383,24,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2kqr.jpg
101029,"['Shooter', 'Role-playing (RPG)', 'Tactical']",,Doom RPG,[55],doom-rpg,"Choose one of three different characters and get ready to battle through hordes of deadly monsters, including returning favorites such as the Pinky, Cacodemon, and Revenant, as well as new threats like the Sawcubus and Sentinel! Battle towering bosses such as the Cyberdemon, Spider Mastermind, or the Pinkinator!

Interact with other survivors of the invasion to get information about your environment and solve puzzles, but beware…not all of them can be trusted!",73.98902490502321,8,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co901c.jpg
3016,['Role-playing (RPG)'],"[26906, 48878]",Illusion of Gaia,"[19, 58]",illusion-of-gaia,"Journey into the dark side of an ancient civilization.

Radiating an ominous light in its path, the Chaos Comet threatens the existence of the planet. Battles erupt and a tentative peace is returned to the lands. Danger lurks as the Chaos Comet orbits and dreadful beasts lie awaiting.

In the Age of Exploration a boy named Will is born. Tragedy strikes during an expedition to the Tower of Babel separating Will from his father. Telekinetic forces awaken as Will returns to South Cape. Armed with his transformation abilities of two great warriors, Will must save the planet.

Gaia, Will's guiding spirit bestows magical powers and advice along his journey. With the help of his friends Will must battle relentless enemies and solve the puzzles of the ancient ruins. Patience and knowledge are essential to reunite this father and son.",81.22583911050008,71,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co8kyi.jpg
19623,"['Fighting', 'Role-playing (RPG)']","[78, 4142, 4179, 6117, 6780]",Naruto Shippuden: Ultimate Ninja 4,[8],naruto-shippuden-ultimate-ninja-4,Ultimate Ninja 4 takes place two and a half years after the end of the original Naruto series.,65.25353081302003,39,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1u9h.jpg
7229,"['Fighting', 'Sport']","[61, 129, 1293, 4134, 4142, 4245, 4345, 4869, 4890, 5278, 5296, 5783, 5823, 7114, 7369, 9360, 9952]",UFC Undisputed 3,"[9, 12]",ufc-undisputed-3,"The critically acclaimed and best-selling MMA videogame franchise returns to take players inside the Octagon with UFC Undisputed 3, delivering intense UFC action focused on brutal toe-to-toe combat, impressive visual presentation and increased accessibility.",77.6122280824114,21,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co3g9s.jpg
103402,['Quiz/Trivia'],[10794],Knowledge is Power: Decades,[48],knowledge-is-power-decades,"Do you have the wits to come out on top in this exclusive PlayLink quiz game? Test your pop culture and entertainment knowledge from the ‘80s, ‘90s, ‘00s and 2010s, in a fun, accessible and madcap game show which uses your smart device as the controller.",67.66574924326443,9,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1hiq.jpg
10632,"['Simulator', 'Adventure']","[151, 1033, 1158, 4134, 4359, 4520, 4541, 4869, 5657, 5659, 23856, 29055]",The Sims Medieval,"[6, 14]",the-sims-medieval,"The Sims go back in time and get medieval! The Sims Medieval takes The Sims into the Middle Ages with all new features, new graphics and new ways to play. For the first time, players can create heroes, venture on quests, and build up a kingdom. In an ancient land of adventure, drama and romance, players will be able to get medieval like never before.",72.1201740072694,52,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1zog.jpg
1751,['Role-playing (RPG)'],"[2152, 4287, 5591, 6642, 7595, 8784, 10515, 16992, 39200]",Mega Man X: Command Mission,"[21, 8]",mega-man-x-command-mission,"Mega Man X: Command Mission, known as Rockman X Command Mission in Japan, is a spin-off game in the Mega Man X series. It was released in 2004 on both the PlayStation 2 and the Nintendo GameCube, making it the second-to-last game in the Mega Man X series to be released. Unique to the series, it is an RPG featuring turn-based combat and an extensive story. It plays quite similarly to Capcom's signature Breath of Fire series in a number of ways, due to the shared development team. Chronologically, it is currently the Mega Man X game set furthest in the future, taking place sometime in the twenty-third century (22XX time period); however, it is also set in an alternate timeline outside of the main storyline of the Mega Man series.

The Gamecube version let's you link up to Game Boy Advance so you can use the GBA as a treasure hunter locater. The PS2 version contains a Mega Man X8 Demo.",79.55598040989993,16,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/coblt2.jpg
27879,"[""Hack and slash/Beat 'em up""]",,Saban's Mighty Morphin Power Rangers: Mega Battle,"[48, 49]",sabans-mighty-morphin-power-rangers-mega-battle--1,Power Rangers: Mega Battle is a 2D sidescrolling beat 'em up arcade game. The game was announced at the 2016 New York Comic Con with the teaser trailer for the game later uploaded to the Internet after the Power Rangers panel ended.,47.2,5,0,8.0,https://images.igdb.com/igdb/image/upload/t_cover_big/co24rn.jpg
18905,"['Role-playing (RPG)', 'Adventure']","[78, 182, 521, 1313, 2228, 2382, 2399, 4134, 18851]",Stranger of Sword City,"[6, 46, 12, 49]",stranger-of-sword-city,"Stranger of Sword City is a first person turn-based RPG dungeon crawler.

The main character is Human but you get to change the appearance, gender, and class. You can create a team of up to 6 characters with customizable ages, races, and talents. Higher ages give more bonus points for stats but come with less life points. You can have 16 registered characters at one time.

Races include: Human, Elf, Dwarf, Migmy, and Ney.
Classes include: Fighter, Knight, Samurai, Wizard, Cleric, Ranger, Ninja, and Dancer.
Classes can be changed up to five times. Each class change will half that characters current level but you get to keep one skill learned from the previous class.

The game includes the new and old art styles allowing you to switch whenever you want.

The games was originally released in Japan under the name ""Tsurugi no Machi no Ihoujin: Kuro no Kyuuden"" on Playstation Vita and under the name ""Tsurugi no Machi no Ihoujin: Shiro no Oukyuu"" on Xbox 360 and Microsoft Windows.",69.08050155917581,14,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2rg3.jpg
7838,"['Point-and-click', 'Adventure']","[575, 947, 1523, 24168]",Innocent Until Caught,"[13, 16]",innocent-until-caught,"Jack T. Ladd is a man in debt. And the tax man hates to wait. On a world that spans 3 planets, 1 Cloud City and at least 4 bars. It's up to you to pay back the tax man, clear your name and get yourself involved in a huge number of strange and indescribable activities that only the most liberal of minds would ever contemplate.

Keep your nose clean after 5 legspreader cocktails. Encounter Klepto the robot and walk away with more than your pride intact. Endure an Interstellar Revenue Decimation Service interview without losing hair or gnawing off your own leg. Oh yes, this really is an adventure game that you'll never forget!!!

Let Jack take you along the legal fringes of the 21st century, in a story that captures your imagination with humor and a plot that keeps you guessing.",73.90137380194727,6,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2y3p.jpg
8166,"['Platform', 'Adventure']","[1, 288, 3079, 4142, 4259, 4813, 5436, 5782]",G.I. Joe: The Atlantis Factor,[18],gi-joe-the-atlantis-factor,"GI Joe's squad of mean, lean combat experts moves into action! Cobra Commander has raised the ancient island of Atlantis from the ocean depths, and is using it as a base. With a nearly indestructible army, and powerful space weapons, the power-crazed Cobra is about to take over the world! Advance through the lethal mazes of Cobra's weapons complex, battling soldiers, gunships, laser orbs, and skin-shredding birds of prey. Infiltrate secret storerooms where Cobra Commander carries out his deadly schemes. At each level, find an ally of even greater strength and skill to join your combat team.

At last, face Cobra Commander himself in a treacherous duel for world dominance! This is a fight only G! JOE can win!",68.93908800079905,10,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co6v3d.jpg
